video_name,frame_number,label
video (23).avi,0,0
video (23).avi,1,0
video (23).avi,2,0
video (23).avi,3,0
video (23).avi,4,0
video (23).avi,5,0
video (23).avi,6,0
video (23).avi,7,0
video (23).avi,8,0
video (23).avi,9,0
video (23).avi,10,0
video (23).avi,11,0
video (23).avi,12,0
video (23).avi,13,0
video (23).avi,14,0
video (23).avi,15,0
video (23).avi,16,0
video (23).avi,17,0
video (23).avi,18,0
video (23).avi,19,0
video (23).avi,20,0
video (23).avi,21,0
video (23).avi,22,0
video (23).avi,23,0
video (23).avi,24,0
video (23).avi,25,0
video (23).avi,26,0
video (23).avi,27,0
video (23).avi,28,0
video (23).avi,29,0
video (23).avi,30,0
video (23).avi,31,0
video (23).avi,32,0
video (23).avi,33,0
video (23).avi,34,0
video (23).avi,35,0
video (23).avi,36,0
video (23).avi,37,0
video (23).avi,38,0
video (23).avi,39,0
video (23).avi,40,0
video (23).avi,41,0
video (23).avi,42,0
video (23).avi,43,0
video (23).avi,44,0
video (23).avi,45,0
video (23).avi,46,0
video (23).avi,47,0
video (23).avi,48,0
video (23).avi,49,0
video (23).avi,50,0
video (23).avi,51,0
video (23).avi,52,0
video (23).avi,53,0
video (23).avi,54,0
video (23).avi,55,0
video (23).avi,56,0
video (23).avi,57,0
video (23).avi,58,0
video (23).avi,59,0
video (23).avi,60,0
video (23).avi,61,0
video (23).avi,62,0
video (23).avi,63,0
video (23).avi,64,0
video (23).avi,65,0
video (23).avi,66,0
video (23).avi,67,0
video (23).avi,68,0
video (23).avi,69,0
video (23).avi,70,0
video (23).avi,71,0
video (23).avi,72,0
video (23).avi,73,0
video (23).avi,74,0
video (23).avi,75,0
video (23).avi,76,0
video (23).avi,77,0
video (23).avi,78,0
video (23).avi,79,0
video (23).avi,80,0
video (23).avi,81,0
video (23).avi,82,0
video (23).avi,83,0
video (23).avi,84,0
video (23).avi,85,0
video (23).avi,86,0
video (23).avi,87,0
video (23).avi,88,0
video (23).avi,89,0
video (23).avi,90,0
video (23).avi,91,0
video (23).avi,92,0
video (23).avi,93,0
video (23).avi,94,0
video (23).avi,95,0
video (23).avi,96,0
video (23).avi,97,0
video (23).avi,98,0
video (23).avi,99,0
video (23).avi,100,0
video (23).avi,101,0
video (23).avi,102,0
video (23).avi,103,0
video (23).avi,104,0
video (23).avi,105,0
video (23).avi,106,0
video (23).avi,107,0
video (23).avi,108,0
video (23).avi,109,0
video (23).avi,110,0
video (23).avi,111,0
video (23).avi,112,0
video (23).avi,113,0
video (23).avi,114,0
video (23).avi,115,0
video (23).avi,116,0
video (23).avi,117,0
video (23).avi,118,0
video (23).avi,119,0
video (23).avi,120,0
video (23).avi,121,0
video (23).avi,122,0
video (23).avi,123,0
video (23).avi,124,0
video (23).avi,125,0
video (23).avi,126,0
video (23).avi,127,0
video (23).avi,128,0
video (23).avi,129,0
video (23).avi,130,0
video (23).avi,131,0
video (23).avi,132,0
video (23).avi,133,0
video (23).avi,134,0
video (23).avi,135,0
video (23).avi,136,0
video (23).avi,137,0
video (23).avi,138,0
video (23).avi,139,0
video (23).avi,140,0
video (23).avi,141,0
video (23).avi,142,0
video (23).avi,143,0
video (23).avi,144,0
video (23).avi,145,0
video (23).avi,146,0
video (23).avi,147,0
video (23).avi,148,0
video (23).avi,149,0
video (23).avi,150,0
video (23).avi,151,0
video (23).avi,152,0
video (23).avi,153,0
video (23).avi,154,0
video (23).avi,155,0
video (23).avi,156,0
video (23).avi,157,0
video (23).avi,158,0
video (23).avi,159,0
video (23).avi,160,0
video (23).avi,161,0
video (23).avi,162,0
video (23).avi,163,0
video (23).avi,164,0
video (23).avi,165,0
video (23).avi,166,0
video (23).avi,167,0
video (23).avi,168,0
video (23).avi,169,0
video (23).avi,170,0
video (23).avi,171,0
video (23).avi,172,0
video (23).avi,173,0
video (23).avi,174,0
video (23).avi,175,0
video (23).avi,176,0
video (23).avi,177,0
video (23).avi,178,0
video (23).avi,179,0
video (23).avi,180,0
video (23).avi,181,0
video (23).avi,182,0
video (23).avi,183,0
video (23).avi,184,0
video (23).avi,185,0
video (23).avi,186,0
video (23).avi,187,0
video (23).avi,188,0
video (23).avi,189,0
video (23).avi,190,0
video (23).avi,191,0
video (23).avi,192,0
video (23).avi,193,0
video (23).avi,194,0
video (23).avi,195,0
video (23).avi,196,0
video (23).avi,197,0
video (23).avi,198,0
video (23).avi,199,0
video (23).avi,200,0
video (23).avi,201,0
video (23).avi,202,0
video (23).avi,203,0
video (23).avi,204,0
video (23).avi,205,0
video (23).avi,206,0
video (23).avi,207,0
video (23).avi,208,0
video (23).avi,209,1
video (23).avi,210,1
video (23).avi,211,1
video (23).avi,212,1
video (23).avi,213,1
video (23).avi,214,1
video (23).avi,215,1
video (23).avi,216,1
video (23).avi,217,1
video (23).avi,218,1
video (23).avi,219,1
video (23).avi,220,1
video (23).avi,221,1
video (23).avi,222,1
video (23).avi,223,1
video (23).avi,224,1
video (23).avi,225,1
video (23).avi,226,1
video (23).avi,227,1
video (23).avi,228,1
video (23).avi,229,1
video (23).avi,230,1
video (23).avi,231,1
video (23).avi,232,1
video (23).avi,233,1
video (23).avi,234,1
video (23).avi,235,1
video (23).avi,236,1
video (23).avi,237,1
video (23).avi,238,1
video (23).avi,239,1
video (23).avi,240,1
video (23).avi,241,1
video (23).avi,242,1
video (23).avi,243,1
video (23).avi,244,1
video (23).avi,245,0
video (23).avi,246,0
video (23).avi,247,0
video (23).avi,248,0
video (23).avi,249,0
video (23).avi,250,0
video (23).avi,251,0
video (23).avi,252,0
video (23).avi,253,0
video (23).avi,254,0
video (23).avi,255,0
video (23).avi,256,0
video (23).avi,257,0
video (23).avi,258,0
video (23).avi,259,0
video (23).avi,260,0
video (23).avi,261,0
video (23).avi,262,0
video (23).avi,263,0
video (23).avi,264,0
video (23).avi,265,0
video (23).avi,266,0
video (23).avi,267,0
video (23).avi,268,0
video (23).avi,269,0
video (23).avi,270,0
video (23).avi,271,0
video (23).avi,272,0
video (23).avi,273,0
video (23).avi,274,0
video (23).avi,275,0
video (23).avi,276,0
video (23).avi,277,0
video (23).avi,278,0
video (23).avi,279,0
video (23).avi,280,0
video (23).avi,281,0
video (23).avi,282,0
video (23).avi,283,0
video (23).avi,284,0
video (23).avi,285,0
video (23).avi,286,0
video (23).avi,287,0
video (23).avi,288,0
video (23).avi,289,0
video (23).avi,290,0
video (23).avi,291,0
video (23).avi,292,0
video (23).avi,293,0
video (23).avi,294,0
video (23).avi,295,0
video (23).avi,296,0
video (23).avi,297,0
video (23).avi,298,0
video (23).avi,299,0
video (23).avi,300,0
video (23).avi,301,0
video (23).avi,302,0
video (23).avi,303,0
video (23).avi,304,0
video (23).avi,305,0
video (23).avi,306,0
video (23).avi,307,0
video (23).avi,308,0
video (23).avi,309,0
video (23).avi,310,0
