video_name,frame_number,label
video (6).avi,0,0
video (6).avi,1,0
video (6).avi,2,0
video (6).avi,3,0
video (6).avi,4,0
video (6).avi,5,0
video (6).avi,6,0
video (6).avi,7,0
video (6).avi,8,0
video (6).avi,9,0
video (6).avi,10,0
video (6).avi,11,0
video (6).avi,12,0
video (6).avi,13,0
video (6).avi,14,0
video (6).avi,15,0
video (6).avi,16,0
video (6).avi,17,0
video (6).avi,18,0
video (6).avi,19,0
video (6).avi,20,0
video (6).avi,21,0
video (6).avi,22,0
video (6).avi,23,0
video (6).avi,24,0
video (6).avi,25,0
video (6).avi,26,0
video (6).avi,27,0
video (6).avi,28,0
video (6).avi,29,0
video (6).avi,30,0
video (6).avi,31,0
video (6).avi,32,0
video (6).avi,33,0
video (6).avi,34,0
video (6).avi,35,0
video (6).avi,36,0
video (6).avi,37,0
video (6).avi,38,0
video (6).avi,39,0
video (6).avi,40,0
video (6).avi,41,0
video (6).avi,42,0
video (6).avi,43,0
video (6).avi,44,0
video (6).avi,45,0
video (6).avi,46,0
video (6).avi,47,0
video (6).avi,48,0
video (6).avi,49,0
video (6).avi,50,0
video (6).avi,51,0
video (6).avi,52,0
video (6).avi,53,0
video (6).avi,54,0
video (6).avi,55,0
video (6).avi,56,0
video (6).avi,57,0
video (6).avi,58,0
video (6).avi,59,0
video (6).avi,60,0
video (6).avi,61,0
video (6).avi,62,0
video (6).avi,63,0
video (6).avi,64,0
video (6).avi,65,0
video (6).avi,66,0
video (6).avi,67,0
video (6).avi,68,0
video (6).avi,69,0
video (6).avi,70,0
video (6).avi,71,0
video (6).avi,72,0
video (6).avi,73,0
video (6).avi,74,0
video (6).avi,75,0
video (6).avi,76,0
video (6).avi,77,0
video (6).avi,78,0
video (6).avi,79,0
video (6).avi,80,0
video (6).avi,81,0
video (6).avi,82,0
video (6).avi,83,0
video (6).avi,84,0
video (6).avi,85,0
video (6).avi,86,0
video (6).avi,87,0
video (6).avi,88,0
video (6).avi,89,0
video (6).avi,90,0
video (6).avi,91,0
video (6).avi,92,0
video (6).avi,93,0
video (6).avi,94,0
video (6).avi,95,0
video (6).avi,96,0
video (6).avi,97,0
video (6).avi,98,0
video (6).avi,99,0
video (6).avi,100,0
video (6).avi,101,0
video (6).avi,102,0
video (6).avi,103,0
video (6).avi,104,0
video (6).avi,105,0
video (6).avi,106,0
video (6).avi,107,0
video (6).avi,108,0
video (6).avi,109,0
video (6).avi,110,0
video (6).avi,111,0
video (6).avi,112,0
video (6).avi,113,0
video (6).avi,114,0
video (6).avi,115,0
video (6).avi,116,0
video (6).avi,117,0
video (6).avi,118,0
video (6).avi,119,0
video (6).avi,120,0
video (6).avi,121,0
video (6).avi,122,0
video (6).avi,123,0
video (6).avi,124,0
video (6).avi,125,0
video (6).avi,126,0
video (6).avi,127,0
video (6).avi,128,0
video (6).avi,129,0
video (6).avi,130,0
video (6).avi,131,0
video (6).avi,132,0
video (6).avi,133,0
video (6).avi,134,0
video (6).avi,135,0
video (6).avi,136,1
video (6).avi,137,1
video (6).avi,138,1
video (6).avi,139,1
video (6).avi,140,1
video (6).avi,141,1
video (6).avi,142,1
video (6).avi,143,1
video (6).avi,144,1
video (6).avi,145,1
video (6).avi,146,1
video (6).avi,147,1
video (6).avi,148,1
video (6).avi,149,1
video (6).avi,150,1
video (6).avi,151,1
video (6).avi,152,1
video (6).avi,153,1
video (6).avi,154,1
video (6).avi,155,1
video (6).avi,156,1
video (6).avi,157,1
video (6).avi,158,1
video (6).avi,159,1
video (6).avi,160,1
video (6).avi,161,1
video (6).avi,162,1
video (6).avi,163,1
video (6).avi,164,1
video (6).avi,165,1
video (6).avi,166,0
video (6).avi,167,0
video (6).avi,168,0
video (6).avi,169,0
video (6).avi,170,0
video (6).avi,171,0
video (6).avi,172,0
video (6).avi,173,0
video (6).avi,174,0
video (6).avi,175,0
video (6).avi,176,0
video (6).avi,177,0
video (6).avi,178,0
video (6).avi,179,0
video (6).avi,180,0
video (6).avi,181,0
video (6).avi,182,0
video (6).avi,183,0
video (6).avi,184,0
video (6).avi,185,0
video (6).avi,186,0
video (6).avi,187,0
video (6).avi,188,0
video (6).avi,189,0
video (6).avi,190,0
video (6).avi,191,0
video (6).avi,192,0
video (6).avi,193,0
video (6).avi,194,0
video (6).avi,195,0
video (6).avi,196,0
video (6).avi,197,0
video (6).avi,198,0
video (6).avi,199,0
video (6).avi,200,0
video (6).avi,201,0
video (6).avi,202,0
video (6).avi,203,0
video (6).avi,204,0
video (6).avi,205,0
video (6).avi,206,0
video (6).avi,207,0
video (6).avi,208,0
video (6).avi,209,0
video (6).avi,210,0
video (6).avi,211,0
video (6).avi,212,0
video (6).avi,213,0
video (6).avi,214,0
video (6).avi,215,0
video (6).avi,216,0
video (6).avi,217,0
video (6).avi,218,0
video (6).avi,219,0
video (6).avi,220,0
video (6).avi,221,0
video (6).avi,222,0
video (6).avi,223,0
video (6).avi,224,0
video (6).avi,225,0
video (6).avi,226,0
video (6).avi,227,0
video (6).avi,228,0
video (6).avi,229,0
video (6).avi,230,0
video (6).avi,231,0
video (6).avi,232,0
video (6).avi,233,0
video (6).avi,234,0
video (6).avi,235,0
video (6).avi,236,0
video (6).avi,237,0
video (6).avi,238,0
