video_name,frame_number,label
video (4).avi,0,0
video (4).avi,1,0
video (4).avi,2,0
video (4).avi,3,0
video (4).avi,4,0
video (4).avi,5,0
video (4).avi,6,0
video (4).avi,7,0
video (4).avi,8,0
video (4).avi,9,0
video (4).avi,10,0
video (4).avi,11,0
video (4).avi,12,0
video (4).avi,13,0
video (4).avi,14,0
video (4).avi,15,0
video (4).avi,16,0
video (4).avi,17,0
video (4).avi,18,0
video (4).avi,19,0
video (4).avi,20,0
video (4).avi,21,0
video (4).avi,22,0
video (4).avi,23,0
video (4).avi,24,0
video (4).avi,25,0
video (4).avi,26,0
video (4).avi,27,0
video (4).avi,28,0
video (4).avi,29,0
video (4).avi,30,0
video (4).avi,31,0
video (4).avi,32,0
video (4).avi,33,0
video (4).avi,34,0
video (4).avi,35,0
video (4).avi,36,0
video (4).avi,37,0
video (4).avi,38,0
video (4).avi,39,0
video (4).avi,40,0
video (4).avi,41,0
video (4).avi,42,0
video (4).avi,43,0
video (4).avi,44,0
video (4).avi,45,0
video (4).avi,46,0
video (4).avi,47,0
video (4).avi,48,0
video (4).avi,49,0
video (4).avi,50,0
video (4).avi,51,0
video (4).avi,52,0
video (4).avi,53,0
video (4).avi,54,0
video (4).avi,55,0
video (4).avi,56,0
video (4).avi,57,0
video (4).avi,58,0
video (4).avi,59,0
video (4).avi,60,0
video (4).avi,61,0
video (4).avi,62,0
video (4).avi,63,0
video (4).avi,64,0
video (4).avi,65,0
video (4).avi,66,0
video (4).avi,67,0
video (4).avi,68,0
video (4).avi,69,0
video (4).avi,70,0
video (4).avi,71,0
video (4).avi,72,0
video (4).avi,73,0
video (4).avi,74,0
video (4).avi,75,0
video (4).avi,76,0
video (4).avi,77,0
video (4).avi,78,0
video (4).avi,79,0
video (4).avi,80,0
video (4).avi,81,0
video (4).avi,82,0
video (4).avi,83,0
video (4).avi,84,0
video (4).avi,85,0
video (4).avi,86,0
video (4).avi,87,0
video (4).avi,88,0
video (4).avi,89,0
video (4).avi,90,0
video (4).avi,91,0
video (4).avi,92,0
video (4).avi,93,0
video (4).avi,94,0
video (4).avi,95,0
video (4).avi,96,0
video (4).avi,97,0
video (4).avi,98,0
video (4).avi,99,0
video (4).avi,100,0
video (4).avi,101,0
video (4).avi,102,0
video (4).avi,103,0
video (4).avi,104,0
video (4).avi,105,0
video (4).avi,106,0
video (4).avi,107,0
video (4).avi,108,0
video (4).avi,109,0
video (4).avi,110,0
video (4).avi,111,0
video (4).avi,112,0
video (4).avi,113,0
video (4).avi,114,0
video (4).avi,115,0
video (4).avi,116,0
video (4).avi,117,0
video (4).avi,118,0
video (4).avi,119,0
video (4).avi,120,0
video (4).avi,121,0
video (4).avi,122,0
video (4).avi,123,1
video (4).avi,124,1
video (4).avi,125,1
video (4).avi,126,1
video (4).avi,127,1
video (4).avi,128,1
video (4).avi,129,1
video (4).avi,130,1
video (4).avi,131,1
video (4).avi,132,1
video (4).avi,133,1
video (4).avi,134,1
video (4).avi,135,1
video (4).avi,136,1
video (4).avi,137,1
video (4).avi,138,1
video (4).avi,139,1
video (4).avi,140,1
video (4).avi,141,1
video (4).avi,142,1
video (4).avi,143,1
video (4).avi,144,1
video (4).avi,145,1
video (4).avi,146,1
video (4).avi,147,1
video (4).avi,148,1
video (4).avi,149,1
video (4).avi,150,1
video (4).avi,151,1
video (4).avi,152,1
video (4).avi,153,1
video (4).avi,154,1
video (4).avi,155,1
video (4).avi,156,0
video (4).avi,157,0
video (4).avi,158,0
video (4).avi,159,0
video (4).avi,160,0
video (4).avi,161,0
video (4).avi,162,0
video (4).avi,163,0
video (4).avi,164,0
video (4).avi,165,0
video (4).avi,166,0
video (4).avi,167,0
video (4).avi,168,0
video (4).avi,169,0
video (4).avi,170,0
video (4).avi,171,0
video (4).avi,172,0
video (4).avi,173,0
video (4).avi,174,0
video (4).avi,175,0
video (4).avi,176,0
video (4).avi,177,0
video (4).avi,178,0
video (4).avi,179,0
video (4).avi,180,0
video (4).avi,181,0
video (4).avi,182,0
video (4).avi,183,0
video (4).avi,184,0
video (4).avi,185,0
video (4).avi,186,0
video (4).avi,187,0
video (4).avi,188,0
video (4).avi,189,0
video (4).avi,190,0
video (4).avi,191,0
video (4).avi,192,0
video (4).avi,193,0
video (4).avi,194,0
video (4).avi,195,0
video (4).avi,196,0
video (4).avi,197,0
video (4).avi,198,0
video (4).avi,199,0
video (4).avi,200,0
video (4).avi,201,0
video (4).avi,202,0
video (4).avi,203,0
video (4).avi,204,0
video (4).avi,205,0
video (4).avi,206,0
